adr,adults
109,1
109,1
94,2
55.3,2
79,2
0,2
59,2
94,2
137,2
75,2
95,2
52.2,2
70,1
68.85,2
68.85,2
105,2
62.37,2
82,2
84,2
54.2,2
74.18,2
62.45,1
46.75,2
46.75,2
46,2
46.75,2
65,2
48.18,2
37.4,2
37.4,2
39.04,2
41.6,2
75.83,2
74.18,2
42,1
58.95,2
46,2
95,2
95,2
72.75,2
95,2
72,2
79,1
35,1
46,2
95,2
37.4,2
37.4,2
95,2
37.4,2
48.18,2
95,2
95,2
95,2
95,2
72,2
101.4,3
84.6,1
84.6,1
84.6,1
42,1
72,2
41.35,1
41.4,2
72.75,2
59,2
136,3
146,1
155,2
39.5,2
70,2
48,2
70,2
71,2
48,2
109,2
43.76,2
70,2
48,2
70,2
50,2
42,2
85,2
58,1
95,2
62.73,2
69.49,2
63.36,2
139,2
59,1
125,2
59,2
124,2
0,2
91.75,2
44.66,2
46.16,2
65.7,2
75.25,2
57.8,2
41.4,2
72,1
85,2
72,1
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
141,2
75.52,2
80,2
69,2
0,1
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
50,2
67,2
85,2
67,2
67,2
56.5,1
67,2
67,2
56.5,1
71.7,2
54.56,2
69,2
82.31,2
81.33,2
50,2
0,2
126,2
42,1
135,2
85,2
43.33,2
71.7,2
54,2
70,2
48,1
70,1
81.2,2
58.4,2
94,2
54,2
76,2
115,2
135,2
124.33,2
57.8,2
48,2
70,2
119,2
55.87,2
48,2
70,2
34,2
48,1
76,1
73,2
66,3
99,3
109,2
48,2
66,3
48,1
70,1
57.8,2
42,1
70,2
70,1
48,1
70,2
48,2
70,2
48,2
70,2
48,2
70,2
85,3
72,2
48,2
70,2
50.06,2
73,2
48,1
70,2
48,2
70,2
48,2
70,2
50.06,2
48,2
70,2
85,2
48,2
70,2
48,2
70,2
48,2
76,2
54,2
76,2
48,1
70,2
48,2
70,2
54,1
70,2
95,1
48,1
46,1
39,1
60.44,2
120,2
85,2
38.83,2
48,2
70,2
54,2
70,2
73,2
52.2,2
65.7,2
160,3
125,2
65.07,2
59,2
0,2
70,1
70,1
48,2
52.56,2
115,2
135,2
96,2
96,2
0,2
63,2
63,2
114.3,2
56,1
56,1
68,2
54.56,2
39,1
70,1
145,2
62.5,1
108,1
96,1
48,1
85.5,1
52.56,2
109,2
70,1
39,1
45,1
66.98,2
52.56,2
58,2
78.25,2
90,2
53.82,2
0,2
50,2
75,2
74.7,1
75,2
78.94,2
64.79,2
131.1,2
85.5,2
59,2
42,1
48,1
50,2
48,1
59,2
118,2
0,2
70.4,2
79.2,2
65.7,1
79.2,2
65.7,2
61,2
60,2
0,2
91.36,2
46,2
39,1
46,2
46,2
46,2
46,2
46,2
46,2
39,1
72.75,2
73.75,2
38.83,2
74.18,2
62.4,2
72.75,2
70,1
56,1
48.06,2
72.75,2
42,1
40,1
40,1
64,1
50,2
70,2
50,2
72.75,2
50,2
150,3
59.4,1
94.5,1
135,2
141,2
135,2
56,1
54.2,2
142,2
97.2,2
115,2
0,2
87.05,2
73,2
111,2
72,1
56,1
42,1
81,2
42,1
30,1
45,1
45,1
36,1
38.5,1
72,1
42,1
75,2
46,2
119,2
89,2
140,2
125,3
94,2
72,2
119,2
62,2
85.2,2
53.87,2
126,2
101.7,2
70,1
94,1
129,1
78.25,2
135,2
0,3
55,2
73.15,2
83,2
59,2
93,2
95,2
69.2,2
119,2
117,2
115,1
90,2
91.67,2
94,2
137,3
101,2
43.16,2
63.36,2
43.16,2
43.16,2
96,2
95,2
91,2
109,1
89,2
72.9,2
48.61,2
37.4,2
76.43,2
94,2
52.56,2
53.99,2
107,2
37.4,2
0,1
127.3,2
41.4,2
95,2
89,2
79,2
89,2
110,2
198,3
83.13,2
5.2,1
115,2
85,2
142,2
103,2
70,1
115,2
85,2
110,2
45.1,2
189,2
189,2
75.9,2
82.95,2
89,2
59,2
95.6,2
106,2
71.7,2
89,2
63,2
56,2
65.7,2
89,2
70,2
179,2
65.7,2
0,2
54.2,2
64,2
52.2,2
67.4,2
41.76,2
41.4,2
41.4,2
58,2
135,2
42,1
42,1
85,2
63,1
56.96,2
106.33,2
105,2
86,1
96,2
52.56,2
85,2
85,2
58,2
95,2
68.2,2
125.33,3
65.36,2
47,2
42,1
89,2
74.4,2
72,1
100,1
41.75,2
78,2
65.7,2
41.4,2
52.2,2
96,2
52.2,2
40.96,1
75.6,2
95.93,2
121,2
66.5,1
0,2
71.7,2
59,2
71.7,2
66.51,2
111,2
71.7,2
45.05,2
95,2
80,2
66.8,2
70.92,2
58.2,2
90,2
89,2
169,3
63,2
61.2,2
52.2,2
58,2
58.2,2
52.2,2
63.4,2
72.75,2
63.4,2
37.4,2
48.18,2
48.75,2
80,2
70,2
74.75,2
37.4,2
44.45,1
56.72,2
41.71,1
39.4,2
38.83,2
81.05,2
46.75,2
80.85,2
59,2
48.75,2
66,2
59,2
37.4,2
39.4,2
60,2
69.4,2
59,2
58.2,2
59,2
55,2
193,2
59,2
58.2,2
75,2
75,2
73,2
64,2
105,2
71,2
75.6,2
41.4,2
105,2
0,2
79.9,3
66.8,2
39.4,2
39.4,2
74.39,2
78.93,2
48.75,2
99,2
52.85,2
66.8,2
65,2
75,2
92,2
90,2
85.16,2
66.98,2
95,2
106.7,2
79,2
91,2
68,2
77.5,2
58,1
119,2
133.14,2
127.14,2
87.5,1
87.5,2
54.56,2
90,2
81.2,2
52.56,2
140,3
73,2
139,2
135,2
43.66,2
52.59,2
75.75,2
83.93,2
52.56,2
48.75,2
48.06,2
50.06,2
65.7,2
48.75,2
65,1
58.75,2
72,3
90,2
54.06,2
90,1
145,2
60,2
150,2
0,2
185,2
139,2
64,2
46.4,2
47.13,2
54.2,2
195,2
80,2
135.49,2
134.4,2
52,2
99.8,2
77.4,2
59,2
46,2
46,2
122,2
94,2
85,2
63.5,2
91.1,2
48.75,2
69,2
75,2
121,2
145,2
150.43,2
217.14,2
59.73,2
76,2
100.42,3
106.3,2
60,2
155,2
57.8,2
56,1
79.05,1
34.2,1
68,2
69,2
43,1
79,2
145,3
69,2
83,2
101,2
42.51,1
57,1
78,2
57,1
42,1
78,1
62.82,2
71.2,2
101.67,2
60,1
97,2
95,2
70,1
79,2
78.56,2
105,2
47.23,2
0,2
55.87,2
58,2
109,2
68.4,2
68.4,2
61.61,2
95.02,2
90.9,2
101,2
78,2
78,2
78,2
68.8,1
76,1
65,2
57.6,2
57.6,2
77,1
65,1
50,1
82,1
52.5,2
89.2,2
89.67,2
73.14,2
94.14,2
63.2,2
55.28,2
81.69,2
84.15,2
74.53,2
68.53,2
100.67,2
79,2
140,2
78,2
89.2,2
77.9,2
56.82,2
114,2
64.94,2
82.67,1
0,2
83.94,2
83.09,2
57,1
107,1
77.83,2
128,2
145,2
57,1
128,2
107,1
78,2
107,1
78,2
92,2
109,2
78,2
63,1
63,1
171,3
112,2
86.5,2
91,2
102,2
63.3,2
56,1
99.5,2
83,2
56.1,2
62.48,2
134.5,2
117.63,2
109,2
89,2
125,2
81,2
106.38,2
106.38,1
161,1
124,2
95.6,2
84.2,2
95.5,2
59.6,2
68.4,2
215.6,2
76.19,2
181,2
101.2,2
130.29,3
70.11,2
73.71,2
90,2
168.33,2
157,2
63.61,2
72,2
70.2,2
107,2
75.1,2
133,2
146.11,1
206.1,2
62.9,2
71.83,1
135.57,3
126.29,2
77.01,2
115.5,2
50.36,2
122,2
181,2
109,2
52.36,2
100.4,2
136,2
76.5,2
56.29,2
148.07,2
115,2
129.44,3
93.67,2
80,2
59.6,2
72,2
72,2
73.28,2
136.5,2
186,3
108,2
85.5,2
174,3
174,3
109,2
116,2
117,2
89,2
109.45,2
72,2
121,2
51.84,2
169,2
53.85,2
0,2
0,2
132.67,2
81.85,2
75,1
69.17,2
82,2
71.17,2
68.4,2
86.7,2
85.33,2
107.1,2
77.75,2
67.79,2
59.91,2
117.9,2
76.86,2
0,1
106.4,2
90,2
87.68,2
63.75,2
73.6,2
61.6,2
135,3
135,3
59.31,2
116.6,2
126.6,2
90,2
111,2
57.6,2
109,2
68.4,2
0,2
77.85,2
64.9,2
121.4,2
90.9,2
64.78,2
62.9,2
51.85,2
72,2
90.9,2
90.9,2
85,2
121,2
78,2
128,2
88.9,2
90.9,2
120,2
78,2
70.98,2
61.6,2
129,2
57.6,2
55.44,2
206,3
200,2
59.31,2
57,1
162.33,2
77.65,2
59.31,2
142,2
138.17,3
95,2
114,2
105,2
94.9,2
122.33,2
100.8,2
99,2
93.5,2
66,2
83,2
64.76,2
131,2
84.6,2
114,2
99,2
156,2
119,2
110,2
119,1
118.4,2
76.5,2
110,1
86.5,2
72,2
131,2
88.7,2
62.9,2
90.67,1
114.9,2
126.71,2
114.9,2
106.85,2
120,2
173,2
141,2
144,2
76.5,2
90.68,2
64.9,2
202.67,3
72.18,2
73.71,2
139.05,2
117,2
110.4,2
149,2
149,2
129.77,2
54.9,2
57.6,2
122.33,2
56.9,2
121.5,2
171,2
98.6,2
98.6,2
151,2
64.9,2
182.1,2
143,2
130.5,2
68.6,2
116,2
107,1
62.9,2
64.9,2
81.85,2
79.85,2
64.9,2
165.9,2
188.4,2
176.9,2
75,2
117,1
117,3
129,2
107.69,2
153.03,2
64.9,2
64.9,2
79.85,2
51.85,2
90.9,2
74.9,2
132,1
64.9,2
160.5,2
166,3
59.6,2
81.62,2
163,3
83,1
98.6,2
93.2,1
163,3
120,2
107,1
124,2
166,2
67,2
113.1,2
141,2
120,2
72,2
84,2
131,2
58.52,2
114,3
160,1
133,2
81.85,2
58.9,1
109.33,2
129,2
148.5,1
171,3
132,1
57.72,2
64.9,2
131,2
98.72,2
136,2
143.1,2
51.85,2
78,2
78,2
135.1,2
100.44,2
141,2
78,2
120,1
105.2,2
154.5,2
64.8,2
194,3
0,2
141,2
98.76,2
96.9,2
88.67,2
94.37,2
94.37,2
126,2
165,1
77.14,2
109,1
0,2
0,2
159,2
148,2
106,2
87.5,2
92.9,2
137.57,2
147.25,2
90,2
73.15,1
84,2
161,1
100,1
104.14,2
168.6,2
120,1
116.1,2
85,2
121,2
84.39,2
93.62,2
104.06,2
108.71,2
121,2
84.39,2
149.52,2
90.08,2
76.5,2
129,2
0,2
159,2
169,2
169,2
164,3
129,2
26,3
79.2,2
68.4,2
53.85,2
62.9,2
62.9,2
106.5,2
112.16,1
53.56,2
53.85,2
77.85,2
0,2
135.83,2
62.9,2
58,1
115,1
27,1
27,1
0,1
27,1
27,1
27,1
35,1
35,1
35,1
45,1
135,1
135,1
116,2
75,1
93.8,2
129,2
124.82,2
93.06,2
59.4,2
57.6,2
145.2,2
121.25,2
183.88,2
70.4,2
142,2
140,2
78.5,2
62.9,2
64.9,2
96,1
78.5,2
129.9,1
99,2
0,2
129,2
139,2
93,2
129,2
189,2
150.6,2
218.1,2
93,2
93,2
108,3
201,2
0,2
93,2
130.87,2
109.2,2
115.8,2
64.9,2
62.9,2
54.9,2
93.8,2
105,2
129,2
87,1
59.9,1
59.9,1
92.9,2
57,1
163,2
161,2
92.9,2
59.9,1
78,2
119,2
64.9,2
86.92,3
99,2
64.9,2
64.9,2
47.9,1
62.9,2
51.85,2
74.12,3
0,2
0,2
0,2
201,2
87,2
77.85,2
68.4,2
51.85,2
64.9,2
88.9,2
161,2
185,2
173,2
193,2
129,2
141,2
71.6,2
99.9,3
112.5,2
143.1,2
158.1,2
143,2
129,2
129,2
196,3
186,2
118.5,2
149.6,2
128.05,2
91.1,2
64.9,2
53.12,1
95.5,1
93.5,1
68.4,1
78,2
201,2
72,2
51.12,1
0,2
78,2
0,2
78,2
87.5,2
96.36,2
132.6,2
129,2
72,2
173,2
138,2
156.83,2
52.83,1
64.9,2
184.33,2
227,2
51.84,2
100.6,2
92.9,2
116.5,2
51.85,2
141,2
108,2
107.63,2
158,2
116,2
97,2
133,2
111,2
76.8,2
201,3
99,2
64.8,2
100,2
65,1
75,2
50,2
65,1
129,2
141,2
93.8,2
99,2
64.8,2
99,2
64.8,2
121,2
99,2
64.8,2
73.1,2
98.75,2
55.44,2
153,2
119,2
143,2
237,2
100.6,2
113.6,2
183.86,2
158.58,3
116.31,2
79,1
136.8,2
93.75,2
65,1
119,2
89.12,2
87.12,2
189,2
96,1
201,2
47.9,1
122,1
97.92,2
47.9,1
181.9,2
232.4,2
193.9,2
107.71,2
130.13,2
118,2
93.8,2
68.4,2
144,1
0,1
0,1
57.6,2
138,2
64.9,2
70.26,2
98.6,2
79.85,2
51.85,2
142,2
62.9,2
64.9,2
79.85,2
70.4,2
64.76,2
79,1
53.85,2
83.85,2
64.9,2
70.4,2
121,2
137.8,2
139,2
206,3
180,2
118,2
145,1
91,1
190,3
147,2
57,1
123.62,2
72,2
0,1
81.02,2
61,2
78.5,2
94.89,2
101,2
87.5,2
168,3
70.4,2
181,2
88.7,2
64.9,2
77.76,3
83.6,2
117.76,2
167.68,2
64.8,2
112,2
78.5,2
51.85,2
57.6,2
161,2
72,2
186,2
68.4,2
92,2
69.6,2
68,2
146.1,2
151.56,2
206,3
64.8,1
152.16,2
90.9,2
84,2
70.4,2
70.4,2
132,1
98.4,2
72,2
141,2
129,2
161,2
161,2
129,2
185.1,3
201,2
72,2
84,2
84,2
129,2
84,2
158.1,3
66.6,2
130.13,2
81.2,2
72,2
145.53,2
0,3
159,2
153,3
141,2
165,1
249,2
72,2
122.23,2
82,2
68.4,2
68.4,2
181,2
129,2
61,2
274,3
81,2
142.36,2
122.86,2
133.4,2
178,2
57,1
118,1
35,1
75,1
141,1
120,1
95.69,2
8,2
141,2
129,2
254,3
120,2
129,2
129,2
129,1
161.1,2
120,2
76.95,2
130.13,2
129,2
153,2
64.24,2
85.5,2
108.2,2
68.4,2
133,2
78.95,2
68.6,2
131,2
65,1
160,2
87.6,2
77.85,2
85.5,2
85.5,2
106.36,2
70.4,2
57,1
0,2
51.85,2
83.85,2
51.85,2
93.8,2
53.85,2
53.85,2
53.85,2
53.85,2
64.9,2
64.9,2
64.9,2
51.85,2
64.9,2
45.9,1
62.9,2
53.85,2
106.5,2
79.84,2
53.85,2
99.85,2
81.85,3
64.9,2
91.8,2
91.8,2
0,2
0,2
57.6,2
116.9,2
100.85,2
59.6,2
68.4,2
68.4,2
140,2
76.95,2
131,2
79.2,2
120,1
93,2
95,2
85.3,2
79,1
107.95,1
159.9,3
121,2
76.8,2
140,2
66.98,2
189,2
149,2
111,2
65,1
131,2
148.17,2
59.8,2
59.8,2
166.45,3
70,2
150.69,2
59.8,2
156,2
151,2
100.29,2
114.29,2
94,2
81.9,2
86.17,2
117.29,2
68.43,2
123.33,2
81.51,2
158.33,3
158.43,2
74,2
176,2
122.29,2
70,2
109.1,2
122.23,2
191,2
179,2
0,1
0,2
59.8,2
75.6,2
89.1,1
75.6,2
70.86,2
70.86,2
158.33,2
54.7,1
71.25,2
80.99,2
90.1,2
158.33,2
146.33,2
146.33,2
146.33,2
218.33,2
70,2
87.71,2
74.57,2
89.91,2
74.57,2
76.57,2
159,2
184,2
93,2
95,2
104,2
201,2
201,2
107.1,2
119.1,2
74.25,2
89,2
201,2
129,2
107.1,2
119.1,2
153.24,3
171,2
159,2
140.14,2
75.8,2
68,2
152.25,2
69.53,1
129,2
95.64,2
95.6,2
128.1,2
154.25,2
98.1,2
131,2
153.42,2
194.1,2
90.2,2
131,2
194,3
100,1
85.3,2
70.88,2
109,2
133.67,3
88.2,2
88.2,2
90.64,2
84.8,2
74.57,2
59.8,2
59.8,2
59.8,2
189,2
159,2
83.26,2
104.02,2
189,2
171,2
138.2,2
143,2
252.17,2
104.8,2
169.5,2
131.5,2
106.2,2
133.29,2
141,2
159,3
69,3
106.71,2
204.33,2
80.63,2
77.6,2
66,1
68.54,2
52.85,2
106.57,2
129,2
85.3,2
131.72,2
77.6,2
72.97,2
93.86,2
150.92,2
145.5,2
83.7,1
78.8,2
83.7,1
129,2
83.7,1
90.71,2
92,2
122.43,2
68,2
60.82,2
60.82,2
70,2
90.2,2
90.1,2
236,3
179.1,2
219,3
150.5,2
224,2
188.75,2
64.8,2
159,2
80,2
82,2
68,2
70.86,2
190,2
192,2
222,3
157.08,3
0,1
139.5,2
171,2
209.1,2
230,2
135.2,2
182.25,2
105,1
105,1
114,1
139,1
89.1,1
81,1
35,1
35,1
35,1
35,1
168.6,2
108,2
81.08,2
219,2
168.48,3
159,2
90.03,2
159.07,2
94.94,2
96.94,1
57.8,2
130.5,2
103.77,3
74.8,2
64.8,2
135.3,2
159,2
201,2
171,2
159,2
196.33,2
186,2
75.6,2
204,2
168,2
134.43,2
125,2
137,2
79.9,2
57.8,2
86,2
0,1
146.7,2
68,2
70,2
62.2,2
68,2
181,2
92.1,2
190,2
160.5,2
70,2
57.8,2
155.65,2
146.3,2
204.6,2
211,2
90.2,2
184,2
77.8,2
177.67,2
146.3,1
95.4,2
57.8,2
184,2
246,2
159,2
132.16,2
59.51,2
135.3,2
181,2
196,2
101.47,2
97,2
85,2
147.07,2
108,2
167.23,2
208.5,2
0,1
163.78,2
198.5,2
137.96,3
88.11,2
86.4,2
164,2
94,2
194,3
82.71,2
156,2
135.3,2
79.9,2
81.9,2
99.46,2
97.75,2
70,2
59.8,2
169.95,2
161,1
212,2
97.75,2
77.4,2
73,2
87.8,2
144,2
191.1,2
211.8,1
66.7,1
150.79,2
102.71,2
98,2
104.6,2
111.75,2
85.67,2
201,1
181.3,2
161,1
100,2
282,3
311.33,2
110,2
150,2
68,2
59.8,2
61.88,2
108,2
70,2
87.8,2
70,2
84.8,2
80.03,3
70.86,2
59.8,2
115,2
68.86,2
0,2
73,2
59,1
42,1
30,1
30,1
35,1
40,2
35,1
35,1
45,1
209.57,2
68.86,2
165,2
181,2
94.6,2
169,2
64.8,2
70,2
123.5,2
171,2
107,2
179,2
119,2
183.86,2
161,2
161,2
144,2
100.89,2
108,2
189,2
70,2
113.05,2
110.7,2
199,3
60.18,1
70,2
70,2
70,2
130.5,2
123.25,2
146.1,2
0,2
102.9,2
65,1
122.85,2
134.85,2
98.4,2
86,2
154,2
106.5,2
154,2
0,2
105.4,2
88.4,2
157.86,2
202,2
112,2
212,2
149,2
176,2
126,1
224,3
123.64,3
161,2
120,2
83,2
95,2
83,2
95,2
83,2
158.67,2
91.4,2
24.7,1
172,2
64.8,2
171,2
151,2
146,1
155.1,2
226,2
120.1,2
106.5,2
149,2
208,2
171,2
119.7,2
104.55,2
115.2,3
214.87,2
90.1,2
164,2
146.67,2
136.2,2
171,2
73.86,2
122.7,2
110.7,2
106.55,2
171.5,2
162,1
106.55,2
181.33,2
217,2
186,2
174,2
158.86,2
176,2
140,1
140,1
160,2
104.55,2
104.55,2
147.6,1
176,2
213.75,2
142.2,2
162.22,2
163.65,2
145,2
149,2
152.8,2
249.5,3
166.5,2
157,2
172,2
143.2,2
177.25,2
244,2
187,2
106.26,2
142.2,2
219,2
169,2
0,2
160,2
95.86,2
90,2
186.5,2
176,2
158.2,3
164,2
174,2
131.6,2
240.86,3
206.36,2
131.6,2
131.6,2
204,3
135.64,3
186.5,2
191,2
263.57,2
194,2
156,2
165.8,2
149.2,2
176,2
156,2
262.5,2
115,2
125.25,2
115,2
239,2
217.67,2
90.1,2
91.96,2
164.71,2
224.4,3
124.22,2
90.1,2
112.2,2
81.6,2
81.6,2
81.6,1
81.6,1
135.91,2
213.7,2
116.5,2
157.2,2
76.22,2
104.4,2
287.5,2
271,2
145.67,2
231,2
170.93,2
182.6,2
134.75,2
120.03,2
271,2
210,3
193.5,2
191,2
162,2
124.2,2
74.06,2
75.77,2
74.06,2
114.2,2
151.5,2
160,2
174,2
191,2
102.9,2
0,1
159.34,3
137.75,2
95.2,1
95.2,1
296,2
119,1
119,1
167.21,2
177,2
191,2
109,1
109,1
191,2
217.08,3
149,2
175,2
112.7,2
186,2
172,2
172,2
0,2
172,2
0,2
0,2
172,2
128.65,2
103.2,2
154.79,3
157.27,2
104.55,2
106.85,2
106.55,2
104.85,2
219.1,2
271,2
193,2
206.17,2
136.73,2
179,2
76.8,2
179,2
203.33,2
227,2
117.2,2
144.9,2
189,2
203,2
102.8,2
208.34,2
0,2
183.5,2
103.11,2
224.5,2
189.5,2
192,2
179,2
139,2
149,2
160,2
151.4,2
150,2
144,2
196.5,2
249,2
176,2
174,2
149,2
54,2
102.8,2
102.8,2
106.55,2
149,2
198.5,2
149,2
194.29,2
230,2
160,2
232,2
231.88,1
90.1,2
112.2,2
160,2
175.5,2
181,2
131,2
295,3
243,2
191,2
191,2
190,3
172,2
205.5,2
174.92,2
112.7,2
110.7,2
104.55,2
167.2,2
149,2
205.5,2
102.8,2
141.05,2
182.1,3
50,2
85,1
119.7,2
158,1
194,2
166,2
161.6,3
203.4,3
204,2
90.1,1
203.5,2
145.1,2
150,2
108,2
182,2
160.43,2
142,2
77.03,2
75.03,2
143,2
138.6,2
135.9,2
187.57,2
197,2
170.2,2
182,2
112.57,2
106.55,2
160,2
224,2
203.86,2
128.57,2
210,3
130.55,2
136.8,2
207,2
181.18,2
139,2
210.71,2
151.2,2
173.67,2
102.8,2
110.79,2
102.8,2
160,2
194.33,2
219,2
104.55,2
194,2
257,3
276.6,3
138,2
126,2
224,2
140.8,1
198.5,2
142.86,2
127.2,2
102.41,2
202,3
106.55,2
157.87,2
154,2
154,2
193.67,2
203.67,1
179.2,2
252.6,4
252.6,4
184,2
160,2
180.34,2
172,2
180,2
159.5,2
194.5,2
138.01,2
121,2
144.8,2
122.4,2
205.7,3
110.8,2
185,3
271,2
160,2
102.8,1
133.2,2
130.82,2
207.5,2
259,2
188.1,2
155.11,2
126.8,2
138.6,2
51.29,2
138.25,2
10,2
142.94,2
57,2
209,2
192,2
123.64,3
253,2
241,2
172,2
278,3
139.52,3
160,2
97.76,2
189,2
135.5,3
104.81,2
223,2
281,2
216.5,2
209,2
152.2,2
117.2,2
121.77,2
217,2
162,2
164,2
123.2,2
235,2
206,2
142.64,3
119.85,2
196.7,2
118,1
118,1
231,2
226,2
118,1
100.8,2
115,3
176,2
165.56,2
158.2,2
241,3
94.63,2
172,2
195,2
127,3
212,2
194.49,2
128,2
112.2,2
92.1,2
240,2
106.55,2
172,2
151.37,2
155.64,2
140,2
158,3
160,2
126.2,2
171.18,3
208,4
117.2,2
149.38,2
157.85,2
173.25,2
142.94,3
102.8,2
146.3,2
103.5,2
159.75,2
249,2
159.75,2
136.29,2
214.33,2
239,3
215,2
184.5,2
143.05,2
210.42,2
318,3
209,2
192,2
179,2
179,2
115.2,2
115.2,2
202.51,2
156.4,2
130,1
213.55,3
202,3
179,2
134.86,2
155.6,2
276,3
194,2
259,2
190,3
229,3
242,2
194.73,2
153,2
156.6,2
160.68,1
156.6,2
182.75,2
146,2
210,3
206,2
151.5,2
212,2
231,2
179,2
205,2
222,3
161.5,2
126.8,2
126.8,2
138.8,2
126.8,2
126.8,2
200,2
135,2
166.5,2
308.4,2
222,3
140,1
232,2
182,1
114.41,2
113.31,2
189.5,2
174,2
144.5,2
194,2
121.7,2
219,2
105.47,3
220.5,2
135,2
162.15,3
161.6,3
129.5,2
175.24,2
128.18,2
136.6,2
213.75,2
221,2
194,2
194,2
237.75,2
116.9,2
121,2
0,2
0,2
92.1,2
179,2
214,2
90.1,2
193.67,2
209,2
118.1,2
181.5,2
186.83,2
169,2
215,3
227,3
274,3
301,2
162,2
191,2
210,3
179,1
208.5,2
191.1,2
155.2,2
216,2
199,2
179,2
202,2
221,2
127.2,2
201,2
229,1
184,1
191,2
191,2
251,1
221.1,2
199,2
218.11,3
260.33,2
248,2
176,2
152,2
241,2
179,2
151.76,2
196,2
226.33,2
180,2
209.71,2
186.1,2
0,2
192.67,2
192.67,2
192.67,2
194,1
209,2
195,2
193.33,2
192.67,2
192.67,2
191,2
207,2
165.04,2
189.42,2
281,2
212.5,2
237.67,2
115.76,2
207.05,2
124.2,2
192,2
90.1,2
179,2
302.86,2
288.1,2
236,2
180,1
219,2
217.43,2
115.2,2
231,2
196.52,3
0,2
257,2
307,2
231,2
215.1,2
155.52,3
201,2
182,1
0,2
0,2
140,2
264,2
114.2,2
233,3
129.2,2
102.49,2
144,2
221.5,1
102.66,2
126.66,2
128,2
132.36,2
165,2
145,2
182.33,2
153,2
179,3
144,2
85,1
193.8,2
181.8,2
141,2
126,2
144,2
90,2
274,3
282,2
229,2
164,2
100.8,2
240.5,2
178.46,1
115.05,2
113.05,2
209,2
221,2
215.5,2
209,2
187.57,2
102.6,2
102.51,2
121.7,2
128,2
128,2
173.05,2
200.29,2
126,2
241,2
241,2
203,2
0,2
171.5,2
120.38,2
108,2
125,2
90.1,2
189,2
151,2
103.5,2
265.83,3
105.5,2
111.8,2
117.2,2
100.8,2
187.4,2
175.56,2
211,2
251,2
102.8,2
201,2
102.8,2
100.8,2
105.5,2
100.8,2
100.8,2
95.4,2
95.4,2
149,2
251,2
199,2
219,2
185.25,2
205,4
168.98,2
151.64,3
216.57,2
199,2
140,2
195.26,2
117.19,2
210,2
241,2
192.66,2
192.66,2
150.35,2
165.23,2
138.8,2
201,2
171.5,2
115.2,2
117.2,2
216.98,2
191.55,3
115.2,2
191,2
211,2
199,2
221,2
221.38,2
150.8,2
150,2
263,3
194.25,2
138.6,2
187.8,2
138.6,2
340.71,3
223,2
115.2,2
173.79,2
176.53,2
172,2
224.5,2
210.51,2
221,2
139.5,2
166.5,2
240.57,2
229.5,2
172,1
194,2
189,2
189,2
194,2
199,2
203.59,1
167.54,2
160.53,2
143.1,2
186.26,3
157.53,2
184.55,3
201,2
90.1,2
283,3
252,3
283.2,3
156.6,2
273.5,2
146.94,2
179.4,2
196.42,2
253,2
263,2
226,2
336.5,3
259,2
0,2
219,2
253,2
251,2
251.83,2
174,2
162,2
246,2
219,2
318.71,2
221,2
167,2
189,2
234.17,3
195.58,3
195.58,3
232.33,2
168.63,2
168.63,2
268.33,2
231,2
352,3
127.71,2
215.67,2
113.05,2
187,2
131,2
114.2,2
221,2
201,2
175.2,2
221,2
175.23,2
169,2
335,2
138,2
203,2
212.05,2
249,2
146,2
251,2
177,2
359,2
177.5,2
236,2
214.86,2
179,2
191,2
174,2
200.05,2
253.5,2
150.8,2
310,4
206,1
239.08,1
165,2
353.67,2
269,2
269,2
154,2
276,3
177.5,2
134.1,2
165,2
223,2
209,1
128,2
230,2
92.1,2
210.6,2
245,2
112.8,2
218.51,2
209,2
202.5,2
223,2
203,2
313.71,2
209.75,2
211,2
207.33,2
271,2
240,2
183,2
201,2
203.11,2
236,2
262.6,2
126,2
128,2
126,2
159.5,2
159.5,2
126,2
126,2
160.75,1
134.1,2
209,2
216,2
173.25,2
185.96,2
146,2
192,2
144,2
288,2
234.7,3
166.66,2
140,2
176.78,1
227,2
125.5,2
194,1
229,2
268,3
156.48,2
227,2
229,2
0,2
159.5,2
159.5,2
159.5,2
116.1,2
191.6,2
148,2
211,2
148.8,2
116.1,2
116.1,2
116.1,2
244,2
156,2
159.27,2
231.17,2
241.5,2
219,2
243.5,2
221,2
137.83,2
165.23,2
202,2
167.9,2
202,1
216,2
204.5,2
218.67,2
211.25,2
269,2
132.96,3
207.76,3
229.71,2
246.2,3
207.05,2
97.4,2
97.4,2
242.33,1
195,2
132.9,2
196.52,3
126,2
126,2
193,2
276,2
256,2
268,2
150.6,2
231,2
174,2
138,2
229,2
199.5,3
357,2
138,2
231,2
216,2
149,1
56,1
43,1
224,2
246,2
189,2
261,2
227.1,2
197.67,2
243,2
211,2
221,2
219,2
224,2
261,2
219,2
172,2
239,2
244,2
221,2
215,2
215,2
195.2,2
286,3
327.4,2
201,2
233,2
127.2,2
296,2
137.83,2
181,2
251.07,2
327.6,3
235.29,2
227.1,2
203.29,1
329,3
